id,predicted_price
9277200180,468251.8
6669150280,292475.53
8917100153,597750.25
3760500516,1024470.44
2725069050,927514.6
3332000091,294184.75
8562770080,567343.56
8151601190,229195.66
8563040160,595684.0
240000269,644690.25
4307350200,335874.2
1311910300,269801.5
3574900030,520411.66
7853230570,440416.6
320069049,376547.22
9839301060,609601.5
7011201333,646524.44
2781320100,269392.2
3421069120,480762.1
7852030320,486012.78
5316101075,1903649.4
5309100750,516909.2
629000730,1003608.7
511700170,306115.94
1562100030,553764.6
2489200230,551038.4
524069116,495084.56
5315100737,843508.6
1868900675,732164.06
1608000120,366160.28
705700240,348915.38
7575600610,282091.6
1778500015,772705.4
5423500240,199384.86
6713700025,314813.1
2734100734,520133.3
301402280,231761.83
2113700205,291438.9
4114601570,3710280.8
3332000615,318346.7
3630050180,372711.9
6852700520,531269.9
6870310010,630732.1
6163900981,323379.66
393000142,385024.16
1771100130,317487.12
1442860160,406424.28
9191200435,600917.3
6788200800,1076875.2
1115300070,677623.56
3176600105,652623.8
2770604665,521809.16
5469500580,436012.22
5680000545,430232.38
3424089119,532521.25
1328300180,332372.0
1773100922,344651.47
4123830480,332564.12
9808610190,1211570.9
4250200140,285273.7
4217402115,3427681.0
3831250350,373144.72
2397101055,785748.44
6817850110,824727.44
7526800200,606055.06
7853370100,663107.3
2523089025,1026991.25
9476200680,274592.06
5714200140,421811.94
3575304895,505800.56
263000018,508353.9
8080400177,470692.8
6450304130,319473.5
514500090,607647.2
9477000300,446633.03
853600310,1190812.9
1951600240,174349.66
1099900120,317071.38
5323100120,512230.06
1223089016,443022.9
522059172,248103.45
1930300190,718598.0
9542840410,300761.62
8665050530,481432.4
5592900205,419526.8
5450300010,648352.06
2459960030,324846.97
3331500455,559394.75
3432500705,400845.1
3702900165,285098.53
5249803550,522705.16
626049058,409819.03
1788900380,167038.52
8075400360,217148.33
9113200250,727242.0
2738640040,669054.9
7821200307,421489.44
3530440140,234906.06
3582700130,445462.34
9276200569,643741.7
7197800020,564062.9
686200490,558092.44
3501600100,448243.84
6383000690,582605.1
7604400150,289896.28
5249801411,570489.3
2607720420,433881.4
9561100010,387772.03
1796370590,251907.92
4077800593,352604.66
854000165,248633.08
5536100010,644976.9
4188000670,803145.56
31000165,1490378.6
662350050,968827.6
4137000280,268294.06
6169901130,1049882.9
1953400510,255581.28
7518506716,970135.94
1552520010,349420.84
7955080270,315324.8
9212900100,485380.5
3438500798,275891.16
7899800890,234821.84
4319200605,449042.66
1329300480,342558.2
8935100100,687618.8
5016001260,427796.38
4337600280,315602.2
1446401220,193776.73
7135521530,545858.75
6888900115,210817.3
2413301070,277752.06
345700040,281147.03
5566100145,420927.88
7634800070,400043.9
9346910500,623404.06
3529300060,321650.16
8128600060,1056003.2
8572900275,218370.69
4139420590,1332208.4
9274200322,559074.25
1472700200,599645.9
8820903380,509705.88
8563010130,804535.44
8965450110,822775.2
9274204230,459929.97
8165501700,324890.03
2193340260,518983.78
1860600290,927355.4
1222000055,257106.28
2492200280,438462.0
2488200455,405595.7
809001520,1046452.2
1796361140,248316.25
6398000011,925934.4
6813600365,531334.7
7504100920,836452.06
8835770330,627168.0
524059322,998551.6
4307330280,419106.53
1245002952,941530.75
2021069059,249237.03
5700000595,625141.9
3629970930,733008.06
3336002215,288203.75
5100401060,709039.75
3278600750,255674.16
1126069045,1109615.6
7568700175,315134.5
452001475,485344.88
9283800230,563730.0
1737300130,588744.0
6189600040,480921.66
3679400025,544891.3
1096100010,319145.84
9513900050,242877.88
5452800645,750388.7
273800100,220220.08
7228500037,420520.62
808300090,458809.34
2493200215,685753.75
5035300255,693562.0
3380900160,402419.72
3630000130,417254.06
7300400670,288387.94
6798100070,319295.03
8078400010,523327.16
5566100060,451008.3
2768200212,514864.47
4035900060,646084.4
9460000110,338709.03
7199320190,595730.0
2225039081,489304.97
9512200050,655008.2
2634500085,317694.6
3654800200,278698.78
2724079090,1259447.6
2597520720,778610.56
3034200426,373135.12
984000130,307259.53
7852020670,452754.5
7923500060,699534.5
2310030510,323999.84
2205500540,476396.1
2493200015,475779.97
7853361420,599533.8
5652600605,586931.56
5285200020,420682.28
9406530150,344126.62
5706300020,456472.66
3278602490,409428.38
7197000100,538814.94
4447300008,559349.94
7899800045,245595.83
9250900095,350597.8
9268851740,579382.6
8682261440,519411.6
7284900385,936469.4
8079040300,438230.4
2225300585,378831.9
3223039013,428891.16
2013801350,256268.58
4055701110,720608.06
3578401770,427893.47
4046500720,532415.6
6145601745,346048.9
5207200195,783120.4
1972201856,535829.5
7212680080,253226.44
7277100510,594445.1
522079022,493660.72
5605000440,828783.25
6632300230,390173.22
8815400165,594144.2
6708200320,486110.56
2426059076,573161.44
3260200200,602128.3
2770601741,403083.06
4338800500,274298.16
9201000320,693722.06
7655900038,317089.22
3625059140,545230.75
4222310010,232987.78
2114700115,305305.12
3291800710,354202.2
9406590010,437830.22
3025059124,2513769.0
7972601250,413098.28
930000470,962512.8
6690500060,542710.06
16000015,186285.0
5693501102,491323.12
8079040490,444702.16
7225000155,339970.84
8819900170,746416.8
7972601270,334506.03
1224069074,851613.4
5126900321,320534.0
3438501860,272629.56
2822069080,456744.38
1656600310,573107.9
3856900507,1201983.0
1626069139,487658.66
2524049257,1107090.5
3904960150,505302.03
7214820610,501015.06
7977201845,584945.6
2428100080,852248.75
2202500135,426722.28
1523550220,663668.44
2313900610,408146.94
4123840050,388536.44
2125059124,1155767.0
1225039067,441456.1
6431500283,561935.06
2473380010,298472.6
5694501195,387698.8
2881700046,338658.3
6837820330,319109.62
2337300370,196185.88
3876540630,221700.84
626059317,352301.47
3374500520,345285.75
7228501903,393524.16
4019300051,515032.44
4232902615,601263.56
3546000090,253552.17
8127700215,714128.7
3438501100,320821.47
1769600066,694656.9
8146100610,615610.8
3052700695,519662.28
7954310210,602662.06
3761700053,2126889.0
1320069179,347787.84
1331900410,743693.3
7303100210,358942.84
2464400285,482116.53
6163901150,357582.66
8955800045,416492.72
2314300200,394462.0
9528104360,360466.97
4177100005,536442.0
8856960260,312641.56
1828001220,599588.7
3066400710,694853.7
624110610,891351.94
4040800260,391405.7
5019500215,490378.03
2481630180,1240869.1
7203170190,652279.1
510001280,903093.1
9430110120,719669.94
1565950030,325280.03
9828202255,704034.06
3878900270,417101.7
8091600080,230594.67
1112000035,324298.47
2228900270,315339.25
6648701740,285289.2
1245003740,586109.9
2174503441,532019.75
7708250010,328669.88
6072300110,531353.44
2329800140,257905.14
1494300040,504697.12
3832050130,279673.28
7203100730,866290.75
7199330170,465788.4
7785000220,631332.1
1250201175,386136.88
4054500180,1033890.8
7905200061,440495.56
3751604895,187297.17
5220300140,254707.98
3323059027,328058.62
8651611980,857177.75
8673400190,537869.75
1668500100,846437.8
1023059365,560352.1
3308030060,333863.22
4232400860,957348.7
2144800615,231862.64
1568100920,1461220.4
9406510040,477781.53
2923049421,334724.0
1051000040,1749390.8
2077700042,666389.25
9423800030,275737.0
9818700455,711704.9
7133300675,346875.94
4113800550,575334.5
5553300375,1470396.2
2025701530,280125.47
7942601155,432081.47
7524300020,293257.0
2520069100,306181.9
5412300410,238771.03
7504110760,738240.2
2594200350,433712.62
2722059013,275490.2
8078430480,533478.44
1423069162,521659.88
8856001090,160615.44
7000100631,869107.56
4222200280,244861.72
7971300050,650953.0
2009001600,223625.14
6619910140,609859.06
2877100985,496172.66
1196000007,291374.72
1330850130,807965.5
6664900410,279743.16
1231001110,282386.34
9235900030,302695.03
9407101840,340966.03
9523103001,408550.78
2149800278,368074.7
7234601198,635751.75
9476700035,450122.28
9297301065,553140.75
518500700,643102.3
7843500090,336552.03
6056110780,264525.03
2345700260,368754.9
3509600070,215320.42
1431700280,343325.47
1623049174,259182.84
3024089049,420826.72
7853340450,427678.06
7732410360,768015.94
1446800995,297428.34
2946000285,221137.25
425079100,411362.6
3876313040,455463.8
1762600260,1123133.5
1925069121,977246.06
7443000480,885482.1
7820000015,331512.84
4027701253,487010.78
2826049165,372153.56
5426300060,1160695.6
1278000210,188403.42
923000270,381948.1
7657600005,228803.86
3024079057,343863.2
3276180020,338221.3
7304300760,284044.2
3908100020,515540.06
8835400805,595718.6
4051150070,241299.62
3904930530,448441.38
6163900971,408887.53
7942600310,421871.1
4365700330,287140.9
423059207,324754.66
3992700265,342551.66
7177300090,485670.38
2540820010,608417.25
5700002510,936409.56
5201000030,563669.8
7631800015,2177829.2
2922702965,672824.25
1525059198,966633.0
1245003160,687477.9
3810000455,314699.03
7855600080,571605.75
5701500030,1145536.5
7504020400,612748.94
1402600570,341557.7
7575610760,274077.44
8731990370,399514.3
5021900090,740559.4
290000075,432339.5
2841500010,406753.5
3955900830,486739.16
7852110140,537151.06
1311400350,227786.67
7773800015,646940.75
4123400320,465640.94
2725069157,850184.4
666000143,938085.44
5101408678,534686.56
6371000026,339693.72
2024059084,705058.0
7283900036,361372.56
8881900230,712024.6
3959400135,329994.66
7696610270,229941.8
1689400150,754009.94
5103900015,435262.3
1441000350,448816.2
5101408735,346417.4
3126059027,1886097.1
2320069014,517780.97
9541600015,634600.8
8682320420,705418.5
1562200090,599136.0
3395070980,509520.7
7349600230,262127.77
522049122,246088.89
869700060,327621.84
811000055,1228262.0
1221059176,407317.53
1523059103,490378.97
2025760210,693587.1
9218400088,329909.06
8682292020,469089.44
2623089135,483184.4
3758900259,1264156.2
524069049,576828.3
3121500150,806275.1
5581400080,792875.44
8087800020,447703.84
4070700290,640686.1
3296000170,606589.4
9238500040,531034.8
2744600040,386852.3
6813600380,613907.7
6140100150,429340.5
2201500555,443054.6
2600110250,625298.75
4337000275,182921.78
1186000150,484495.34
1972201963,445486.16
1105000745,362443.2
2887700560,598564.3
4039700080,666058.25
522049104,296501.4
7520000695,199625.34
7714000310,384918.06
4319200060,607294.4
8624700015,560267.1
5104520610,304936.47
2354300845,328130.9
3824100291,484442.2
6151800612,310759.3
5454200080,985321.25
6413600290,392617.72
2131200065,303564.3
1459920010,274857.22
50300090,372408.47
2326300090,627065.2
7714000070,374599.47
3630180500,1107384.0
1727850340,1016331.2
8691430330,1108364.5
2310030390,262446.44
5561400610,521755.9
7010701016,558360.75
7883605915,274684.53
1282300995,371146.25
4040700310,451284.53
3353400435,232296.67
2143701015,465756.88
255450020,378134.2
1020069017,276008.5
4038200120,509590.7
9284801100,252148.77
1965200075,614760.7
847100047,532293.8
4038700720,509416.25
6815100085,856107.5
2508000020,262339.6
255520180,613826.3
6822100750,551324.9
869700050,365773.56
1775801405,549576.8
6600400090,223000.28
7202330270,400287.75
1683400165,932984.8
2625069070,891095.25
7625702440,439416.84
3388000640,225886.89
1899400365,310318.62
6899990200,792914.75
5569700020,881572.44
986000045,305107.5
3293700221,315468.6
3764800250,347306.25
2291400566,315777.12
4219401236,1313191.4
4239400840,166359.05
7211400990,218579.47
7696500280,207048.48
7215721070,516832.78
3204850140,343983.22
4322200220,650488.8
2566300100,960250.94
1944900090,409711.16
6648500390,289046.84
7385300020,682908.94
1704900135,316060.3
2877100655,629512.25
2726079098,581391.25
7625703800,422746.25
318300040,518233.0
7922800190,472599.06
2023049361,221120.17
8946400210,483848.44
6071600450,559392.06
4343800100,364097.47
1443300140,329982.38
1024039001,771010.9
2767704860,642695.8
7234600851,642564.0
644200065,932231.44
7784400035,726262.0
3826000560,199150.92
9272202260,336892.1
263000253,502917.0
3621059043,647046.9
240000130,488161.66
1352300120,201466.95
7849200861,280841.78
2487700130,543902.3
1796100140,298400.88
7234601221,486772.56
8651710190,459710.28
2916200091,530225.1
1232000915,537956.44
1545801970,279224.22
3211200420,319707.28
7686204675,180816.36
3141600210,166964.94
3959401284,453412.6
2113700825,245271.19
3876000710,404143.5
522069022,492265.38
3214200070,315959.97
1221039156,271580.94
259600790,434803.47
785000040,498195.84
8138870470,505511.22
2596300035,329314.34
540100057,1486290.8
3073500045,562601.06
5363200266,412263.9
8682261650,535528.56
3224510080,851040.2
3211270160,429503.9
9269200520,201374.17
293810190,476536.5
4197400043,379740.2
3026079031,311407.8
5332200405,1038412.6
2473411210,324773.22
9268200315,555926.7
8123500050,561305.2
3221069091,492233.0
2485000165,681527.7
4058800215,609256.25
1926059039,765800.56
2533300680,1058996.5
3343903640,310727.28
5700003705,1183907.9
2023049372,445144.28
4058800830,602124.9
3333002302,369661.22
2944500340,281262.6
1982200790,467918.38
8929000270,508922.88
8122101440,287591.47
7525530470,747422.56
9332800020,634505.25
3878900525,257481.2
5420300210,282996.44
9232900165,347617.06
6414100026,375191.53
3013300660,759525.2
7954300120,542137.94
1081200360,366216.84
2877102345,480915.72
2202500255,477560.6
7984400050,247202.66
9558020380,473307.66
7812801850,231638.1
8944460020,381575.62
2306400040,556565.94
8649400410,365348.6
7889602020,320912.66
2041000025,463917.6
871001484,583738.56
2767602141,533363.94
3630180470,770173.8
2769602140,416634.16
2473250280,311404.84
5422560660,519164.47
3756600240,352352.22
8651600160,876061.1
7202300540,892278.1
8961950250,481809.97
3303000130,462335.53
798000062,234054.08
1695900150,788751.56
1604730150,514973.5
4136930310,374588.38
8835401250,1204284.6
8665900328,430298.84
9262800255,276502.25
1853080570,784440.44
5556300114,832539.75
9517200290,471150.44
4037200295,472564.34
7417100123,374496.6
2620069077,206761.98
7922720040,629181.5
558100090,560149.6
257000037,274931.16
3319500385,458280.22
9297301520,317655.22
3580900090,347404.97
1321039076,179434.03
7227801581,319764.3
9407001620,305227.7
2130400150,306168.2
2312400200,241223.92
4046700210,362039.34
1193000480,953354.44
1492800296,539757.6
3013300017,462965.16
3630240140,581864.94
1049010390,347931.16
9320900420,154383.1
4315700060,353782.9
2591010290,292292.3
323089085,608267.0
6600400270,215942.9
2919701105,519037.72
7202360670,903649.6
8927600100,749239.56
3211700045,607860.5
4027701326,482484.97
1601600195,325919.06
7853280350,741631.56
3629970130,697140.3
7203120020,826499.75
9542900190,371600.3
8035350120,521531.03
1238501184,1098413.2
251200240,481503.6
8945300200,198065.8
2162000160,1158207.8
5466310060,200311.12
1239400064,808313.8
5205000020,335302.28
1720800305,643172.8
7280300375,594461.0
2095800400,475893.88
7852010950,533639.7
1428001160,627784.4
9528104910,682800.8
8644210470,888621.44
7923300310,521266.0
254000100,680269.25
1931300688,408704.3
7007700030,445758.56
422049178,234969.92
422069067,393392.44
2923049393,381866.88
930000305,452077.97
2461900448,518837.78
2610100020,277206.12
2895550050,245757.5
7701700040,291086.97
2460900020,482390.66
9827700105,613814.56
1005000240,277173.62
7200001254,516710.53
866400040,541718.25
305000170,635012.5
2260800110,791048.44
3442000127,739916.25
5253300437,477931.47
7576700150,905080.5
5469501410,488090.44
5104531120,958763.06
723049434,316613.6
622069006,1291023.5
2517101200,295940.34
8159620160,242134.33
5561300640,476859.75
3317010130,227228.64
4364200250,375940.1
8732300060,866724.6
5603700025,785693.0
3585900190,1137840.9
3996900575,255313.55
8731801260,255074.55
3810000860,367061.28
5700003585,1775831.8
6332000050,451852.97
9286100250,460388.56
9471201110,900598.94
9290800050,657437.6
7300200400,615972.0
526069024,968480.3
1454600156,1043385.94
3904980360,500860.28
2626119062,281042.22
8651730290,422739.4
7611200195,698151.56
1919800260,746176.25
6632900354,290185.62
3972900195,301505.16
5151600170,309661.16
7016000440,522147.66
871000435,682187.7
9578060540,516407.56
2332700060,844765.3
766000240,273908.66
4363700200,302518.7
7100000250,302954.66
2781250560,211161.97
2781250100,341336.6
5419800220,266119.12
7147600245,260674.89
2926069083,808892.2
6189200125,770970.44
9542830160,290389.1
5152200020,268325.03
9412900045,493052.38
6600410480,181334.08
6979970080,581722.94
5636010280,281361.88
1732801300,693521.0
5561401530,527626.9
9578500510,402018.12
7304300906,298972.84
1223089077,604367.44
721049207,269224.72
8691330310,841249.6
1523069204,454362.28
3188100105,605490.6
6608500290,473071.2
2891400410,355953.6
7663700551,346442.5
5413200140,241554.5
425069139,596689.75
6713700155,370344.34
2767603505,463671.22
7789000080,275747.53
9211500620,223306.31
3750604417,192595.78
7922800320,577592.4
1471620240,390537.7
2222059052,334877.56
9551200270,998529.7
2767603160,519319.94
9406710060,386629.16
8929000250,412826.12
5538300120,409826.44
2223069120,476176.25
1652500060,1742060.5
8564500240,402652.75
3629700120,615425.3
3943600070,382586.78
4171200025,267810.9
2425049063,5008614.5
9828701650,368544.66
3581000340,347856.84
8100900015,340052.53
2125059161,1191103.6
304000380,204118.22
8146200070,1643000.9
686530170,563124.94
2917200645,409222.66
9547200530,747151.06
2122059199,430566.9
1150000740,639036.06
5706200060,319350.12
9265410010,229322.69
4083800555,497760.38
6152900332,342548.72
2520900301,247067.84
9828200790,431818.66
1657530180,333626.1
7471900045,277863.6
9828200460,386385.9
1775900140,440357.38
6139800430,458422.28
7214400005,500250.22
5332200026,518737.84
9510970300,787687.94
2540830020,384058.2
3392100140,206876.58
1326069191,353610.22
2125059112,1047961.25
859000022,358470.06
8854100350,675592.94
121059007,234152.77
7977201707,496812.8
3859900060,3133004.5
8815400735,743706.06
705700530,336067.1
6600780130,355874.16
6378500105,380054.3
8143000310,464896.38
2877102330,604076.44
3526039074,570399.56
2115510300,242022.36
3024059014,2440435.2
2141330360,584783.9
546000400,539987.25
2071500011,430881.16
7972000240,227771.47
7016200460,469507.44
6204200180,411408.88
1552100135,1245704.4
88000173,430164.7
2581900235,986543.56
9211500560,235695.52
621069218,420937.9
1321970240,303272.34
798000630,293920.3
421000285,223721.12
2824600180,773990.1
3832051140,300315.06
1237500105,648421.94
8802400906,268379.78
3166900270,423157.28
3682000060,393042.94
5469700020,311498.12
1245001820,604188.75
9547205660,590235.5
7974700122,631816.4
7550801225,653878.5
1099950050,763454.0
1402900460,301577.03
7636800041,1445529.1
2115720270,246959.02
8651441750,208229.69
3904100035,302061.2
8815400020,596494.06
3303860590,469233.94
5427110040,1083214.9
1782000160,326240.62
6204420290,492299.2
3995700245,279508.5
7955040130,441679.28
1442880650,520419.1
8833510230,911377.44
7283900551,536089.1
4396000180,223946.97
7504021310,646488.7
322059264,344896.1
3654800040,272081.78
2767704777,509283.62
3278602190,366848.84
3236500220,482898.8
3410600100,308148.1
629410180,705438.0
3352402250,200692.98
4363700304,350747.66
7237550130,1275116.5
9808590210,1317490.2
8074200175,270094.22
3463400330,494495.2
6306400140,780551.75
8564950250,551948.8
5381000070,239898.12
9826700697,544633.1
8132700190,453538.88
7943000020,180119.14
9547204675,586746.3
4112100101,389060.75
727500030,652016.6
114101426,346684.44
9274202005,727165.7
1193000380,867763.44
3039000020,451331.88
7852170130,651236.75
2624079010,640116.9
4137010540,284535.2
7576200012,778548.94
1138020020,326350.78
3969300030,207170.95
898000200,204976.14
5153100030,311573.28
5104532030,538094.44
4406000050,221815.05
9274203390,617764.5
8682290360,481301.12
6928600330,244807.78
4139680070,890236.5
6844702690,486989.88
2154970020,2565016.5
4385701285,1109328.9
2426059071,608752.7
2867300160,592251.8
9512500720,529655.56
1773101020,309327.62
8687800100,290272.53
3627800050,1777963.6
1604600227,266579.62
3300701170,414773.62
9250900111,491823.34
7015200790,611749.94
1311100490,225687.92
2469000010,969528.25
1982201596,534218.7
1862700290,339991.9
2586800270,212355.1
9528102772,453146.3
5490210200,440212.5
6669080020,421438.4
179003055,250532.0
1860600535,940809.06
1592000130,599938.2
3905040170,520381.88
9320500080,232459.11
9276200850,507710.97
224069114,613344.7
2260000340,583976.9
5096300130,475152.88
3432500215,379746.34
2600000050,767643.25
8856003839,235812.42
2492200435,400116.0
7855900110,1103523.4
6806100250,319140.66
2770603523,514743.2
1370800515,1729206.0
2726049150,405841.38
1226059161,592291.94
1068000375,2894048.0
9528104109,447227.6
5126310060,507404.56
1951820070,578052.5
1545805980,428099.6
9464700340,914124.6
4319200675,757871.9
7518500885,560026.75
7852020620,485622.2
869700370,385748.56
8643000190,285060.2
8902000267,479671.2
7972602435,287965.8
2050100210,893478.75
6705120540,514413.9
2767601390,576298.25
4141000490,1085058.4
9345400350,710443.56
3222079162,323826.22
7789000120,261527.48
6646200770,679801.6
6666800180,839706.6
1725800280,491279.56
6117500460,1399739.4
5470100220,239327.98
5457300478,401706.16
7550800195,581410.1
7787050180,625475.25
6204430250,524533.3
7640400250,453375.4
624110920,790219.0
3629920140,405497.84
7173700518,644391.56
3210200395,204844.62
2473480560,386597.1
2623089141,475678.8
1423800080,232752.6
2076400050,295445.2
3832060120,305536.12
7702600930,412326.03
5101404555,421351.2
3723800415,376045.88
3356403400,222459.27
9214400125,497255.53
1797500530,494561.22
9551201660,1072187.0
3878900815,325049.94
1760650280,321705.1
5466410030,234100.06
6388930620,614239.1
2331300395,747109.75
9412700160,274167.9
871001611,662412.06
3142600120,599982.8
3995700220,327426.62
2310000280,286457.7
8039900400,419697.28
7504021510,669020.44
1959700445,1458381.8
1556200155,568336.2
3629960590,386353.1
259000240,498355.03
662440020,407041.03
3123049142,562367.7
321100260,951543.25
6840701095,558205.8
3738900165,399611.1
4427100130,414796.2
9238500100,482008.5
6145601810,337756.2
2570300090,362379.94
4017600010,486393.9
1005000220,427353.12
1257202120,448294.28
9527000490,448086.12
8691400080,721625.94
1726069084,418795.28
248000240,207606.47
6113400046,367679.66
2130702350,399804.75
920069052,273302.0
6071300160,547566.8
1623049041,111202.46
9268200285,416010.8
1843100520,367120.44
2887700826,620325.5
9122000385,565919.1
9475700220,394879.78
2804600005,858771.7
2896400300,392959.34
5015000180,715383.56
3630220180,830291.9
8832900780,524858.06
1568100300,454457.62
8718500610,425323.44
4147200140,1096744.8
1973700030,900729.44
8862000075,178641.78
9320990110,329102.4
1151100035,419529.62
2011000010,230046.2
1651500060,1026210.0
446000190,781228.7
2344300220,1069963.2
523049195,185203.38
9191200015,660995.94
7942601410,762077.0
7137800300,225960.14
7853300280,501699.75
6654700240,346187.22
569000050,570020.5
3584000180,235825.25
2026079055,317186.3
8898700880,272996.44
5075400150,593837.1
8731981360,357100.44
4222500020,245577.56
7996720050,514831.56
4077800094,597414.06
6446200365,595308.0
2824089053,497852.94
1311800220,217155.58
3522049063,620168.75
1721801280,214927.14
6131600240,200224.22
7202310040,575018.56
1123059125,583020.3
646910160,214125.36
5630500005,392557.06
3342100785,269617.84
9547205610,654366.4
1773100123,278402.6
3353400092,329179.3
217500015,371912.66
3649100031,376588.53
7896300150,319134.28
623049185,230401.22
1773100430,278178.06
1781500220,782133.7
3395380200,243693.19
2424059170,4477993.5
4389200765,1569098.1
1543000060,510177.6
6154900005,639429.9
2902200240,495690.22
1442880640,539243.1
8562770490,532580.7
2768300655,560681.94
3432501315,296092.8
5035300570,753694.3
3626039028,502499.9
3876540780,248335.44
327000100,927465.94
7551300065,466955.9
1312920060,241071.9
2215901230,275250.16
6306800010,447108.2
2767700022,434118.16
5589900610,569160.1
4320200020,767960.3
5249804655,624639.5
9238500480,502149.72
3885806565,1011212.94
7905200205,482879.94
5727500102,325436.72
3585220070,359856.28
2078500210,536790.56
1839920050,385604.75
534000080,308125.2
856000255,536196.0
4141010110,1356333.6
9558040820,864116.56
7768700315,1453648.1
2796100640,278602.06
1922059010,193053.48
3448000542,281496.06
3883100220,282731.78
7237301210,273728.22
3893100456,979472.3
9578501110,387671.47
6145601995,421810.75
4024100120,317850.38
8899000050,360242.9
3396820010,607658.75
6749700117,385740.1
1954400060,496024.56
3303970100,771879.0
2540850070,446604.9
3797000745,516513.47
7883603700,284275.6
3438501452,337284.62
3530210260,696800.6
3598600049,214411.44
731500170,379192.66
7129304375,198296.95
263000006,508353.9
7212660560,317349.1
1112700010,408069.1
3420069060,774973.2
2473000470,402632.78
8691390980,733239.5
6184700100,476416.56
4476400275,361733.56
2968801240,296809.5
1529300160,427485.2
7640400070,681200.8
7016100380,450374.3
2172000890,426623.8
4035900015,757360.3
9528104660,1056625.8
507100005,371586.47
2783100160,387491.47
3629921140,891286.44
1099750610,244236.45
1330300451,1111144.8
2757000030,889244.56
